epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,1339.1,0.85909,0.59821,1.01043,1,0.39251,0.6975,0.3055,2.31702,3.06155,1.42693,0.00135509,0.00135509,0.00135509
191,1346.16,0.80859,0.55944,0.97448,1,0.57859,0.74875,0.30596,2.5362,2.28734,1.51128,0.00135344,0.00135344,0.00135344
192,1353.22,0.81803,0.55367,0.96706,1,0.4,0.7,0.3,2.58851,2.63213,1.54761,0.00135179,0.00135179,0.00135179
193,1360.3,0.81792,0.5543,0.97906,1,0.39659,0.5475,0.174,2.61308,2.85411,1.55641,0.00135014,0.00135014,0.00135014
194,1367.32,0.81497,0.56758,0.98193,1,0.39579,0.68286,0.20052,2.8014,2.89421,1.51509,0.00134849,0.00134849,0.00134849
195,1374.42,0.84091,0.5819,1.00225,0.95619,0.2,0.30594,0.11829,2.55871,3.13468,1.4473,0.00134684,0.00134684,0.00134684
196,1381.46,0.79527,0.54962,0.96408,1,0.38836,0.41294,0.16765,2.6923,3.15577,1.5516,0.00134519,0.00134519,0.00134519
197,1388.5,0.79669,0.53744,0.98564,0.97012,0.2,0.36422,0.17233,2.54414,3.66295,1.47397,0.00134354,0.00134354,0.00134354
198,1395.57,0.7684,0.54519,0.9564,1,0.38826,0.42405,0.19298,2.37753,3.56745,1.4072,0.00134188,0.00134188,0.00134188
199,1402.59,0.78407,0.57773,0.96176,0.51439,0.2,0.52737,0.25005,2.36928,2.89327,1.39738,0.00134023,0.00134023,0.00134023
200,1409.62,0.79113,0.56068,0.93896,1,0.38742,0.56625,0.28529,2.44601,2.53422,1.41904,0.00133858,0.00133858,0.00133858
201,1416.66,0.80008,0.57196,0.97311,0.977,0.4,0.53196,0.22123,2.46776,1.55038,1.40961,0.00133693,0.00133693,0.00133693
