epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,1338.89,0.62034,0.45025,0.92876,0.98654,0.4,0.46278,0.22786,2.21967,2.57724,1.31621,0.000107438,0.000107438,0.000107438
191,1346.69,0.53446,0.37439,0.86144,0.9944,0.4,0.52591,0.24311,2.25661,2.90694,1.32534,9.91865e-05,9.91865e-05,9.91865e-05
192,1353.76,0.5628,0.38691,0.88696,0.99631,0.4,0.53833,0.25808,2.21115,3.03625,1.30383,9.09349e-05,9.09349e-05,9.09349e-05
193,1360.74,0.51286,0.36728,0.86271,0.99491,0.4,0.52317,0.25716,2.20496,3.19795,1.31071,8.26832e-05,8.26832e-05,8.26832e-05
194,1367.7,0.5232,0.37337,0.86428,0.98915,0.4,0.52317,0.25716,2.21342,3.30257,1.322,7.44316e-05,7.44316e-05,7.44316e-05
195,1374.68,0.50104,0.36049,0.85852,0.98913,0.4,0.5165,0.25405,2.1834,3.3783,1.29536,6.61799e-05,6.61799e-05,6.61799e-05
196,1381.67,0.50883,0.35614,0.84694,0.9835,0.4,0.5165,0.25405,2.16066,3.46092,1.31592,5.79283e-05,5.79283e-05,5.79283e-05
197,1388.74,0.48398,0.35162,0.85168,0.98054,0.4,0.51292,0.25069,2.15574,3.43501,1.3081,4.96766e-05,4.96766e-05,4.96766e-05
198,1395.82,0.50939,0.36749,0.86926,0.97985,0.4,0.51292,0.25069,2.15241,3.45351,1.30582,4.1425e-05,4.1425e-05,4.1425e-05
199,1402.89,0.4976,0.35001,0.86151,0.98123,0.4,0.52591,0.25066,2.21426,3.50586,1.32169,3.31733e-05,3.31733e-05,3.31733e-05
200,1409.92,0.49742,0.35308,0.85606,0.9814,0.4,0.53662,0.26252,2.21191,3.5502,1.32852,2.49217e-05,2.49217e-05,2.49217e-05
