epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,534.795,1.03082,0.80867,1.06128,0.98091,0.4,0.44583,0.28063,1.99356,2.40826,1.19857,0.00141615,0.00141615,0.00141615
78,541.707,1.00399,0.74573,1.0846,0.97655,0.4,0.56625,0.24808,1.96164,2.04941,1.1893,0.00141285,0.00141285,0.00141285
79,548.623,1.03545,0.75134,1.06529,0.9601,0.4,0.54575,0.23655,2.2832,1.75704,1.2949,0.00140955,0.00140955,0.00140955
80,555.567,1.06545,0.76299,1.09375,1,0.38694,0.5001,0.20474,2.5741,2.87446,1.37542,0.00140625,0.00140625,0.00140625
81,562.506,0.96384,0.70377,1.04164,1,0.39496,0.70167,0.23893,2.1333,2.81273,1.28907,0.00140295,0.00140295,0.00140295
82,569.438,1.03874,0.7356,1.06118,1,0.38509,0.456,0.1782,2.48561,3.80607,1.34518,0.00139965,0.00139965,0.00139965
83,576.38,1.02716,0.75433,1.05485,1,0.39195,0.57062,0.26727,2.25674,2.70616,1.31056,0.00139635,0.00139635,0.00139635
84,583.298,1.03793,0.74755,1.09673,1,0.39725,0.43567,0.23028,2.25568,2.49995,1.31075,0.00139305,0.00139305,0.00139305
85,590.212,1.07595,0.80178,1.1001,0.96879,0.4,0.42042,0.25225,2.05152,2.00787,1.2392,0.00138974,0.00138974,0.00138974
86,597.116,0.96497,0.70806,1.04551,0.96408,0.4,0.45016,0.28611,1.97736,1.7217,1.28551,0.00138644,0.00138644,0.00138644
87,604.015,1.02396,0.76248,1.07748,1,0.39537,0.45924,0.22982,2.35717,1.90252,1.46242,0.00138314,0.00138314,0.00138314
88,610.916,0.96768,0.72179,1.04301,0.91368,0.4,0.50231,0.23908,2.68389,1.79761,1.6019,0.00137984,0.00137984,0.00137984
89,617.824,0.99015,0.78422,1.0176,0.92374,0.4,0.57025,0.24839,2.32845,2.2484,1.2774,0.00137654,0.00137654,0.00137654
